,0,1,2,3
0,"Number of railway station, steamer, launch station and bus stand 2011",,,
1,,,,
2,Upazila,Railway station,Steamer/launch station,Bus stand
3,Belabo,0,0,10
4,Manohardi,0,0,12
5,Narsingdi Sadar,1,3,7
6,Palash,3,0,4
7,Roypura,6,4,4
8,Sibpur,0,0,0
9,Total,10,7,37
