,0,1,2,3,4,5,6,7,8
0,"Number of kawmi madrasah, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Barlekha,12,60,5,65,1656,710,2366,36
4,Juri,3,12,0,12,155,0,155,13
5,Kamalganj,3,15,0,15,120,50,170,11
6,Kulaura,4,16,0,16,195,0,195,12
7,Moulvibazar Sadar,14,148,0,148,2730,118,2848,19
8,Rajnagar,19,221,20,241,3731,619,4350,18
9,Sreemangal,3,22,0,22,630,415,1045,48
10,Total,58,494,25,519,9217,1912,11129,21
