,0,1,2,3,4,5,6,7
0,"Number of pond, dighee, flood camps, shelter, cyclone shelter, stadium,  playground, park,  amusement park 2011",,,,,,,
1,Bandarban,,,,,,,
2,,,,,,,,
3, Upazila, Pond, Dighee, River flow,Flood camp/ shelter,Cyclone shelter,Stadium/ playground,Park/ amusement park
4,Alikadam,306,0,1,0,0,2,0
5,Bandarban Sadar,207,0,1,0,0,26,6
6,Lama,600,0,1,0,0,30,1
7,Naikhongchhari,413,0,1,0,0,2,0
8,Rowangchhari,120,0,1,0,0,1,0
9,Ruma,7,0,1,0,0,2,0
10,Thanchi,5,0,1,0,0,,0
11,Total,1685,0,9,0,0,80,8
