,0,1,2,3,4,5,6
0,Annual average wholesale price of selected building material 2011,,,,,,
1,Bandarban,,,,,,
2,(Price in taka),,,,,,
3,Upazila,Brick-01 (per1000),Cement (per 50 kg bag),Iron bar (per ton),Sand-01 (per c.f.t.),Sand -02 (per c.f.t.),Stone (per c.f.t.)
4,Alikadam,6000,450,73000,20,12,80
5,Bandaban Sadar,6500,430,60000,24,20,70
6,Lama,5000,440,64000,30,20,90
7,Naikhongchhari,6200,450,62000,18,40,100
8,Rowangchhari,6000,470,62000,20,25,0
9,Ruma,8200,550,70000,35,42,85
10,Thanchi,6000,510,70000,20,25,80
11,Average,6271,471,65857,24,26,84
