,0,1,2,3,4
0,Area and production at tobacco in following years,,,,
1,,,,,
2,(Area in acre and production in metric ton) - Upazila,(Area in acre and production in metric ton) - 2010-11 - Area,(Area in acre and production in metric ton) - 2010-11 - Production,(Area in acre and production in metric ton) - 2009-10 - Area,(Area in acre and production in metric ton) - 2009-10 - Production
3,Bakshiganj,0,0,0,0
4,Dewanganj,8,3,8,3
5,Islampur,0,0,0,0
6,Jamalpur Sadar,16,5,7,2
7,Madarganj,0,0,0,0
8,Melandaha,51,22,53,23
9,Sarishabari,0,0,0,0
10,Total,75,30,68,28
