,0,1,2,3
0,Number of deep tube-well scheme 2010-11,,,
1,,,,
2,Upazila,Number of deep tube-well - Commissioned,Number of deep tube-well - Operated,Area irrigated (In acre)
3,Bakshiganj,0,0,0
4,Dewanganj,0,2,86
5,Islampur,67,8,367
6,Jamalpur Sadar,586,7032,10720
7,Madarganj,1,0,220
8,Melandaha,1,14,840
9,Sarishabari,52,18,450
10,Total,707,7074,12683
