,0,1,2,3,4
0,"Area and production at water melon, melon (bangi) in following years",,,,
1,,,,,
2,(Area in acre and production in metric ton) - Upazila,(Area in acre and production in metric ton) - 2010-11 - Area,(Area in acre and production in metric ton) - 2010-11 - Production,(Area in acre and production in metric ton) - 2009-10 - Area,(Area in acre and production in metric ton) - 2009-10 - Production
3,Bakshiganj,5,18,5,18
4,Dewanganj,60,515,55,500
5,Islampur,15,90,8,44
6,Jamalpur Sadar,18,47,16,42
7,Madarganj,0,0,0,0
8,Melandaha,12,37,15,49
9,Sarishabari,14,56,16,64
10,Total,124,763,115,717
