,0,1,2,3,4,5,6
0,Other accommodation facility by municipality 2011,,,,,,
1,,,,,,,
2,Upazila,Orphanage - Number,Orphanage - Capacity,Slum area - Area in acre,Slum area - Number H/H,Refugee camp - Area in acre,Refugee camp - Number H/H
3,Amtali,5,250,0,0,0,0
4,Bamna,0,0,0,0,0,0
5,Barguna Sadar,6,277,2.5,180,0,0
6,Betagi,1,80,0,0,0,0
7,Patharghata,2,90,0,0,0,0
8,Total,14,697,2.5,180,0,0
