,0,1,2,3,4,5,6,7
0,Number of technical personnel 2011,,,,,,,
1,,,,,,,,
2,Upazila,Agricultural personnel,Live- stock personnel,Plant protection,Fishery personnel,Sanitary personnel,Family planning personnel,Trained midwife
3,Magura Sadar,106328,58,21,3275,415,103,14
4,Mohammadpur,63956,27,8,1490,4,52,26
5,Shalikha,34086,28,8,2000,10,35,0
6,Sreepur,57875,28,58,262,18,272,6
7,Total,262245,141,95,7027,447,462,46
