,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Sonali and Janata bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Sonali bank - Number of branch,Sonali bank - Account - S.D,Sonali bank - Account - C.D,Sonali bank - Account - F.D,Sonali bank - Account - S.T.D,Janata bank - Number of branch,Janata bank - Account - S.D,Janata bank - Account - C.D,Janata bank - Account - F.D,Janata bank - Account - S.T.D
3,Begumganj,5,36668,1350,1083,62,3,15921,965,192,7
4,Chatkhil,2,24607,227,566,16,2,16786,491,301,17
5,Companiganj,2,12900,587,195,48,2,7802,100,64,14
6,Hatiya,4,18000,5200,192,180,1,6597,484,43,6
7,Kabirhat,3,10147,349,675,9,0,0,0,0,0
8,Noakhali Sadar,6,49017,3028,451,113,2,18545,907,167,67
9,Senbagh,3,18350,195,30,12,3,17850,210,18,5
10,Sonaimuri,1,518,0,252,18,0,0,0,0,0
11,Subarnachar,2,15120,942,156,19,0,0,0,0,0
12,Total,28,185327,11878,3600,477,13,83501,3157,785,116
