,0,1,2,3,4,5,6
0,Number of holding reporting cattle head 2008,,,,,,
1,,,,,,,
2, Upazila, Total holding,Number of holding based on cattle heads - 1-3 head,Number of holding based on cattle heads - 4-6 head,Number of holding based on cattle heads - 7 -9 head,Number of holding based on cattle heads - 10-15 head,Number of holding based on cattle heads - 15 head & above
3,Belabo,29796,24984,4781,31,0,0
4,Manohardi,58549,49130,8417,800,135,67
5,Narsingdi Sadar,45940,79856,18684,16510,2215,1793
6,Palash,5106,23063,105,64,42,25
7,Roypura,34363,33260,11460,5755,2170,195
8,Sibpur,20968,9604,8521,2541,287,15
9,Total,194722,219897,51968,25701,4849,2095
