,0,1,2,3,4,5,6
0,Population by religion 2011,,,,,,
1,Bogura,,,,,,
2,,,,,,,
3,Upazila,Muslim,Hindu,Buddhist,Christian,Others,Total
4,Adamdighi,178640,16072,0,21,453,195186
5,Bogra sadar,521303,33002,55,622,32,555014
6,Dhunat,279796,12515,1,8,84,292404
7,Dhupchanchia,162682,13933,0,6,57,176678
8,Gabtali,300025,19558,0,0,5,319588
9,Kahaloo,208315,14031,0,6,24,222376
10,Nandigram,158288,22205,0,3,306,180802
11,Sariakandi,264733,5955,1,1,29,270719
12,Shajahanpur,278139,11557,42,41,25,289804
13,Sherpur,301519,30726,9,81,490,332825
14,Shibganj,361614,16811,2,73,200,378700
15,Sonatola,177674,8968,5,1,130,186778
16,Total,3192728,205333,115,863,1835,3400874
