,0,1,2,3,4
0,Number of wooden furniture and person engaged 2011,,,,
1,Bogura,,,,
2,,,,,
3,Upazila,Unit,Person engaged Family,Person engaged Hired,Person engaged Total
4,Adamdighi,69,69,277,346
5,Bogra sadar,309,387,1763,2150
6,Dhunat,24,24,96,120
7,Gabtali,106,106,530,636
8,Dhupchanchia,62,88,145,233
9,Kahaloo,155,195,465,660
10,Nandigram,63,200,52,252
11,Sariakandi,137,137,123,260
12,Sherpur,56,56,392,448
13,Shibganj,235,0,405,405
14,Sonatola,200,260,820,1080
15,Shajahanpur,69,69,206,275
16,Total,1485,1591,5274,6865
