,0,1,2,3,4,5,6
0,Police personnel and criminal offences by municipality 2011,,,,,,
1,Bogura,,,,,,
2,,,,,,,
3,Upazila,Police personnel,Criminal offence Number of offence,Criminal offence Number of case filled,Traffic accident (Reported) Number of accident,Traffic accident (Reported) Person killed,Traffic accident (Reported) Person injured
4,Adamdighi,17,69,69,0,0,0
5,Bogra sadar,140,107,90,13,13,12
6,Dhunat,33,0,0,0,0,0
7,Gabtali,39,263,238,24,0,32
8,Dhupchanchia,31,4,19,2,2,2
9,Kahaloo,37,126,126,3,3,0
10,Nandigram,35,8,8,1,2,0
11,Sariakandi,48,136,136,0,0,0
12,Sherpur,17,15,11,10,27,55
13,Shibganj,48,373,373,29,13,16
14,Sonatola,12,67,60,2,0,4
15,Shajahanpur,19,0,44,6,9,1
16,Total,476,1168,1174,90,69,122
