,0,1,2,3,4,5
0,Average rate of vehicle per kilo meter 2011,,,,,
1,Bogura,,,,,
2,(Rate in taka),,,,,
3,Upazila,Vehicle Rickshaw,Vehicle Rickshaw van,Vehicle Easy bike,Vehicle Auto rickshaw,Vehicle Tempo
4,Adamdighi,7,2,3,0,3
5,Bogra sadar,5,3,2,3,3
6,Dhunat,8,4,3,2,4.5
7,Gabtali,5,4,4,5,4
8,Dhupchanchia,5,3,3,3,2
9,Kahaloo,10,5,3,3,3
10,Nandigram,5,3,5,4,2
11,Sariakandi,10,5,3,2,0
12,Sherpur,10,15,5,5,3
13,Shibganj,5,4,6,6,5
14,Sonatola,5,3,3,3,3
15,Shajahanpur,6,6,5,5,5
16,Average,7,5,4,3,3
