,0,1,2,3,4,5,6,7
0,"Number of household, population and density 2011",,,,,,,
1,Bogura,,,,,,,
2,,,,,,,,
3,Upazila,Household,Population (000) Male,Population (000) Female,Population (000) Both sex,Sex ratio (M/F),Average size of household,Density per sq. km.
4,Adamdighi,49600,97,98,195,100,3.92,1156
5,Bogra sadar,131862,288,267,555,108,4.04,3143
6,Dhunat,74897,143,149,292,96,3.90,1180
7,Dhupchanchia,45390,87,90,177,97,3.86,1088
8,Gabtali,83411,159,161,320,99,3.82,1334
9,Kahaloo,58261,111,111,222,99,3.81,925
10,Nandigram,45853,91,90,181,100,3.93,682
11,Sariakandi,75614,135,136,271,100,3.58,663
12,Shajahanpur,72685,150,140,290,106,3.86,1307
13,Sherpur,81753,166,167,333,99,4.06,1125
14,Shibganj,99242,190,188,378,101,3.81,1203
15,Sonatola,48569,92,95,187,98,3.84,1191
16,Total,867137,1709,1692,3401,100,3.88,1173
