,0,1,2,3,4
0,Number of bamboo and cane industry and person engaged 2011,,,,
1,Bogura,,,,
2,,,,,
3,Upazila,Unit,Person engaged Family,Person engaged Hired,Person engaged Total
4,Adamdighi,95,154,0,154
5,Bogra sadar,137,178,324,502
6,Dhunat,785,1413,0,1413
7,Gabtali,183,336,0,336
8,Dhupchanchia,38,52,30,82
9,Kahaloo,170,280,0,280
10,Nandigram,98,100,0,100
11,Sariakandi,1620,4700,600,5300
12,Sherpur,360,360,180,540
13,Shibganj,188,212,0,212
14,Sonatola,200,420,0,420
15,Shajahanpur,225,675,51,726
16,Total,4099,8880,1185,10065
