,0,1,2,3,4
0,Number of tailoring shop and person engaged 2011,,,,
1,Bogura,,,,
2,,,,,
3,Upazila,Unit,Person engaged Family,Person engaged Hired,Person engaged Total
4,Adamdighi,84,84,168,252
5,Bogra sadar,210,315,1895,2210
6,Dhunat,223,228,248,476
7,Gabtali,219,219,1092,1311
8,Dhupchanchia,68,92,182,274
9,Kahaloo,125,125,310,435
10,Nandigram,60,20,200,220
11,Sariakandi,220,220,380,600
12,Sherpur,102,102,1020,1122
13,Shibganj,147,0,441,441
14,Sonatola,210,210,390,600
15,Shajahanpur,129,145,123,268
16,Total,1797,1760,6449,8209
