,0,1,2,3,4
0,"Number of registered rickshaw, van, easy bike and auto-rickshaw 2011",,,,
1,Bogura,,,,
2,,,,,
3,Upazila,Rickshaw,Van,Easy bike and auto-rickshaw,Tempo
4,Adamdighi,1200,3600,0,300
5,Bogra sadar,5555,3848,0,50
6,Dhunat,60,84,0,0
7,Gabtali,349,776,154,65
8,Dhupchanchia,225,4420,3,0
9,Kahaloo,239,2688,140,78
10,Nandigram,169,128,45,55
11,Sariakandi,75,650,25,0
12,Sherpur,1738,2076,345,105
13,Shibganj,45,685,825,12
14,Sonatola,5,2500,50,8
15,Shajahanpur,0,0,255,42
16,Total,9660,21455,1842,715
