,0,1,2,3,4
0,Number of establishment and person engaged in cottage industry 2011,,,,
1,Bogura,,,,
2,,,,,
3,Upazila,Number of unit,Person engaged Family,Person engaged Hired,Person engaged Total
4,Adamdighi,791,1531,51,1582
5,Bogra sadar,29,82,102,184
6,Dhunat,4626,11000,565,11565
7,Gabtali,775,1150,0,1150
8,Dhupchanchia,997,1280,2130,3410
9,Kahaloo,334,668,280,948
10,Nandigram,425,675,125,800
11,Sariakandi,10,35,0,35
12,Sherpur,994,994,497,1491
13,Shibganj,817,887,51,938
14,Sonatola,2,2,10,12
15,Shajahanpur,497,1428,108,1536
16,Total,10297,19732,3919,23651
