,0,1,2,3,4
0,"Area and production at water melon, melon (bangi) in following years",,,,
1,,,,,
2,(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton)
3, Upazila,2010-11,2010-11,2009-10,2009-10
4, Upazila,Area,Production,Area,Production
5,Biral,6,5,5,4
6,Birampur,25,180,30,225
7,Birganj,0,0,0,0
8,Bochaganj,34,124,29,128
9,Chirirbandar,37,275,38,287
10,Dinajpur Sadar,22,36,20,88
11,Fulbari,0,0,0,0
12,Ghoraghat,42,315,46,345
13,Hakimpur,14,102,15,110
14,Kaharole,41,234,41,238
15,Khansama,88,218,144,613
16,Nawabganj,42,315,36,270
17,Parbatipur,0,0,0,0
18,Total,351,1805,404,2308
