,0,1,2,3,4,5
0,"Number of cinema hall, registered club, auditorium, public library and orphanage 2011",,,,,
1,,,,,,
2,Upazila,Cinema hall,Registered club,Library,Orphanage,Auditorium
3,Araihazar,3,104,1,18,1
4,Bandar,2,35,3,2,1
5,Narayanganj Sadar,12,6,3,17,2
6,Rupganj,3,143,3,11,4
7,Sonargaon,4,175,3,19,2
8,Total,24,463,13,67,10
