,0,1,2,3,4,5
0,Existing position of Government employee by category 2011,,,,,
1,Narayanganj,,,,,
2,,,,,,
3,Upazila,Class-I,Class-II,Class-III,Class-IV,Number of Total employee
4,Araihazar,33,30,399,145,607
5,Bandar,31,19,198,83,331
6,Narayanganj Sadar,390,121,3439,289,4239
7,Rupganj,64,31,740,97,932
8,Sonargaon,31,27,669,93,820
9,Total,549,228,5445,707,6929
