,0,1,2,3,4,5,6
0,"Number and area of pond, dighee and other area 2010-11",,,,,,
1,(Area in Acre),,,,,,
2,"
Upazila",Pond,Pond,Dighee,Dighee,"
Other area","
Total Area"
3,"
Upazila",Number,Area,Number,Area,"
Other area","
Total Area"
4,Dighinala,1594,707,1,1,0,708
5,Khagrachhari Sadar,592,297,0,0,0,297
6,Laxshmichhari,290,162,0,0,0,162
7,Mahalchhari,713,595,4,74,10,679
8,Manikchhari,611,215,0,0,500,715
9,Matiranga,1157,672,0,0,25,697
10,Panchhari,480,352,0,0,25,377
11,Ramgarh,495,313,29,44,12,369
12,Total,5932,3313,34,119,572,4004
