,0,1,2,3,4
0,"Number of registered rickshaw, van, easy bike and auto rickshaw 2011",,,,
1,Upazila,Rickshaw,Van,Easy bike and auto- rickshaw,Tempo
2,Dighinala,120,23,40,98
3,Khagrachhari Sadar,314,115,833,209
4,Laxshmichhari,0,0,0,0
5,Mahalchhari,10,15,10,0
6,Manikchhari,30,5,10,8
7,Matiranga,231,0,0,30
8,Panchhari,50,0,18,71
9,Ramgarh,312,43,116,20
10,Total,1067,201,1027,436
