,0,1,2,3,4,5,6
0,Literacy (7+ ) rate of 2001 & 2011,,,,,,
1,"
Upazila",2001,2001,2001,2011,2011,2011
2,"
Upazila",Male,Female,Both,Male,Female,Both
3,Dighinala,56.1,38.0,47.5,52.9,39.1,46.2
4,Khagrachhari Sadar,55.0,37.8,47.2,63.2,50.4,57.1
5,Laxshmichhari,31.5,12.9,22.8,43.1,26.7,35.2
6,Mahalchhari,46.8,29.0,38.6,50.9,37.4,44.4
7,Manikchhari,52.6,36.2,44.7,44.1,37.3,40.7
8,Matiranga,46.1,28.9,37.9,49.0,39.3,44.2
9,Panchhari,42.8,25.4,34.6,48.7,35.7,42.3
10,Ramgarh,53.9,38.1,46.4,49.9,39.8,44.9
11,Total,49.9,32.7,41.8,51.9,40.1,46.1
