,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,"
Upazila",Number of madrasah,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila",Number of madrasah,Male,Female,Total,Male,Female,Total,Students per teacher
3,Dighinala,1,4,0,4,76,59,135,34
4,Khagrachhari Sadar,1,4,0,4,119,96,215,54
5,Laxshmichhari,1,4,0,4,56,60,116,29
6,Mahalchhari,2,4,2,6,163,132,295,49
7,Manikchhari,8,32,0,32,650,202,852,27
8,Matiranga,3,16,2,18,132,168,300,17
9,Panchhari,1,5,0,5,87,81,168,34
10,Ramgarh,18,18,0,18,353,224,577,32
11,Total,35,87,4,91,1636,1022,2658,29
