,0,1,2,3,4,5,6,7,8
0,"Number of Government college, teacher and student 2011",,,,,,,,
1,"
Upazila",Number of  college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila",Number of  college,Male,Female,Total,Male,Female,Total,Students per teacher
3,Dighinala,0,0,0,0,0,0,0,0
4,Khagrachhari Sadar,2,41,6,47,799,986,1785,38
5,Laxshmichhari,0,0,0,0,0,0,0,0
6,Mahalchhari,0,0,0,0,0,0,0,0
7,Manikchhari,0,0,0,0,0,0,0,0
8,Matiranga,0,0,0,0,0,0,0,0
9,Panchhari,0,0,0,0,0,0,0,0
10,Ramgarh,1,10,1,11,462,305,767,70
11,Total,3,51,7,58,1261,1291,2552,44
