,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,(Rate in Taka),,,,,,
2,"
Upazila",Labour,Labour,Labour,Labour,Labour,Labour
3,"
Upazila",Mason,"Helper
(Jogaly)",Carpenter,"Colour
Mistree","Electric
Mistree","Plumber
Mistree"
4,Dighinala,500,300,500,550,600,600
5,Khagrachhari Sadar,400,250,400,400,400,400
6,Laxshmichhari,450,300,400,400,350,350
7,Mahalchhari,500,350,550,600,500,500
8,Manikchhari,400,300,300,350,500,400
9,Matiranga,400,300,300,300,500,400
10,Panchhari,350,250,400,350,550,500
11,Ramgarh,400,250,350,350,500,400
12,Average,425,287,400,412.5,487,443
