,0,1,2,3,4,5,6
0,Number of religious institution 2011,,,,,,
1,Upazila,Mosque,Eid-Gah,Temple (Mandir),Church (Girza),Pagoda,Others
2,Dighinala,43,12,18,12,55,4
3,Khagrachhari Sadar,39,1,54,14,74,5
4,Laxshmichhari,10,1,2,0,34,1
5,Mahalchhari,30,6,7,0,58,2
6,Manikchhari,130,2,8,1,20,8
7,Matiranga,65,12,25,1,35,5
8,Panchhari,26,8,28,0,36,1
9,Ramgarh,72,4,36,1,35,4
10,Total,415,46,178,29,347,30
