,0,1,2,3,4
0,"Length of metalled, semi metalled and unmetalled road 2011",,,,
1,(Kilometer),,,,
2,Upazila,Metalled road,Semi metalled road,Unmetalled (kacha) road,Total
3,Magura Sadar,246,21,578,845
4,Mohammadpur,166,57,425,648
5,Shalikha,120,20,400,540
6,Sreepur,73,25,445,543
7,Total,605,123,1848,2576
