,0,1,2,3,4
0,"Area of high, medium and low land 2008",,,,
1,Upazila,High land,Medium land,Low land,Total land
2,Magura Sadar,45630,327835,20463,81834
3,Mohammadpur,28746,211637,12075,50026
4,Shalikha,23518,177287,16437,75033
5,Sreepur,33380,250800,12050,20225
6,Total,131274,967559,61025,227118
