,0,1,2,3,4,5
0,"Number of hat-bazar, growth centre, hotel & restaurant 2011",,,,,
1,Upazila,Daily bazar,Weekly hat,Growth centre,Restaurant,Hotel (residential)
2,Magura Sadar,29,45,5,76,13
3,Mohammadpur,8,32,4,64,0
4,Shalikha,8,21,4,50,0
5,Sreepur,20,20,4,65,0
6,Total,65,118,17,255,13
