,0,1,2,3,4
0,Number of rice mill and person engaged 2011,,,,
1,,,,,
2,Upazila/City corporation,Unit,Person engaged,Person engaged,Person engaged
3,Upazila/City corporation,Unit,Male,Female,Total
4,Anowara,42,70,0,70
5,Banshkhali,182,352,0,352
6,Boalkhali,0,0,0,0
7,Chandanaish,0,0,0,0
8,Chittagong City Corp.,50,208,34,500
9,Fatikchhari,281,299,18,318
10,Hathazari,0,0,0,0
11,Lohagara,0,0,0,0
12,Mirsharai,8,32,76,108
13,Patiya,63,126,0,126
14,Rangunia,0,0,0,0
15,Raozan,375,375,0,375
16,Sandwip,20,30,5,35
17,Satkania,86,86,0,86
18,Sitakunda,37,37,0,37
19,Total,1186,1615,133,2007
