,0,1,2,3,4,5,6,7,8,9,10
0,"Number of primary school (Class I-V), teacher and student by municipality 2011",,,,,,,,,,
1,,,,,,,,,,,
2,Upazila/City corporation,Primary school,Primary school,Primary school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3,Upazila/City corporation,Govt.,Non- govt.,Total,Govt,Non- govt.,Total,Govt.,Non- govt.,Total,Students per teacher
4,Anowara,0,0,0,0,0,0,0,0,0,0
5,Banshkhali,8,4,12,62,16,78,4220,1480,5700,73
6,Boalkhali,0,0,0,0,0,0,0,0,0,0
7,Chandanaish,13,4,17,119,16,135,2649,545,3194,24
8,Chittagong City Corp.,179,89,268,1394,381,1775,140392,35549,175941,99
9,Fatikchhari,15,3,18,73,11,84,5402,616,6018,77
10,Hathazari,0,0,0,0,0,0,0,0,0,0
11,Lohagara,0,0,0,0,0,0,0,0,0,0
12,Mirsharai,7,0,4,35,0,35,2080,0,2080,66
13,Patiya,5,0,5,35,0,35,2280,0,2280,65
14,Rangunia,11,4,15,76,17,93,3090,622,3712,40
15,Raozan,27,5,27,148,25,173,8920,1052,9972,57
16,Sandwip,7,4,8,35,32,67,3500,2050,5550,83
17,Satkania,14,10,24,72,20,92,5721,1200,6921,75
18,Sitakunda,9,5,14,65,20,85,3401,812,4213,50
19,Total,295,128,412,2114,538,2652,181655,43926,225581,64
