,0,1,2,3,4
0,Broad classification of area 2011,,,,
1,(In sq. km.),,,,
2,Upazila/City corporation,Total area,Land area,Reserve forest,Riverine area
3,Anowara,164.1,148.90,9.11,6.09
4,Banshkhali,376.9,285.63,79.33,11.94
5,Boalkhali,126.46,83.96,36.72,5.78
6,Chandanaish,201.99,147.47,54.52,0
7,Chittagong City Corporation,304.54,301.89,2.65,0
8,Fatikchhari,773.54,472.82,300.72,0
9,Hathazari,246.32,209.99,32.52,3.81
10,Lohagara,258.87,182.95,75.92,0
11,Mirsharai,482.88,290.02,133.14,59.72
12,Patiya,211.85,101.10,99.38,11.37
13,Rangunia,361.53,248.17,106.47,6.89
14,Raozan,246.59,226.51,17.75,2.33
15,Sandwip,762.42,317.74,10.13,434.55
16,Satkania,280.97,220.93,52.53,7.51
17,Sitakunda,483.96,382.87,101.09,0
18,Total,5282.92,3620.95,1111.98,549.99
