,0,1,2,3,4
0,Number of auto rice mill and person engaged 2011,,,,
1,,,,,
2,Upazila/City corporation,Unit,Person engaged,Person engaged,Person engaged
3,Upazila/City corporation,Unit,Male,Female,Total
4,Anowara,0,0,0,0
5,Banshkhali,8,15,42,57
6,Boalkhali,2,2,4,6
7,Chandanaish,1,2,8,10
8,Chittagong City Corp.,0,0,0,0
9,Fatikchhari,3,3,11,14
10,Hathazari,0,0,0,0
11,Lohagara,19,190,38,228
12,Mirsharai,0,0,0,0
13,Patiya,6,12,42,54
14,Rangunia,58,116,232,348
15,Raozan,0,0,0,0
16,Sandwip,10,12,15,27
17,Satkania,7,8,22,30
18,Sitakunda,0,0,0,0
19,Total,114,360,414,774
