,0,1,2,3,4,5,6
0,Land area under irrigation for selected crops 2008,,,,,,
1,,,,,,,
2,Upazila/City corporation,Paddy,Paddy,Wheat,Wheat,Potato,Potato
3,Upazila/City corporation,Total area,Irrigated area,Total area,Irrigated area,Total area,Irrigated area
4,Anowara,27998,9457,25,25,46,46
5,Banshkhali,38709,9815,35,35,989,989
6,Boalkhali,10866,4090,8,8,63,63
7,Chandanaish,16983,5438,15,15,1182,1182
8,Chittagong City Corp.,15997,3794,136,136,411,411
9,Fatikchhari,53802,18842,82,82,1603,1603
10,Hathazari,19438,6281,26,26,397,397
11,Lohagara,19848,5576,17,17,1077,1077
12,Mirsharai,47027,6181,104,104,255,255
13,Patiya,29110,11474,32,32,593,593
14,Rangunia,33448,14669,47,47,1325,1325
15,Raozan,31778,14614,18,18,550,550
16,Sandwip,23806,502,3,3,85,85
17,Satkania,31253,12778,32,32,1898,1898
18,Sitakunda,19124,2598,39,39,38,38
19,Total,419187,126109,619,619,10512,10512
