,0,1,2,3,4,5,6,7,8
0,Number of warehouse and their storage capacity 2011,,,,,,,,
1,(Capacity in metric ton),,,,,,,,
2,Upazila/City corporation,Food godown,Food godown,Fertilizer godown,Fertilizer godown,Jute godown,Jute godown,Other godown,Other godown
3,Upazila/City corporation,Number,Capacity,Number,Capacity,Number,Capacity,Number,Capacity
4,Anowara,1,1000,6,3100,0,0,0,0
5,Banshkhali,2,1000,0,0,0,0,0,0
6,Boalkhali,1,1000,8,240,0,0,0,0
7,Chandanaish,3,56000,0,0,0,0,0,0
8,Chittagong City Corp.,53,40210,2,13500,0,0,0,0
9,Fatikchhari,3,180,180,1800,0,0,2,140
10,Hathazari,2,1000,0,0,0,0,0,0
11,Lohagara,1,500,12,15000,0,0,0,0
12,Mirsharai,2,2600,0,0,0,0,0,0
13,Patiya,6,4600,1,518,0,0,12,8400
14,Rangunia,2,2000,0,0,0,0,0,0
15,Raozan,2,1000,0,0,0,0,0,0
16,Sandwip,1,5,1,2.5,0,0,0,0
17,Satkania,1,2000,1,200,0,0,0,0
18,Sitakunda,2,1000,0,0,0,0,0,0
19,Total,82,114095,211,34360.5,0,0,14,8540
