,0,1,2,3,4,5,6
0,Number of holding reporting selected livestock species 2008,,,,,,
1,,,,,,,
2, Upazila/City corporation,Cow & buffalo,Cow & buffalo,Goat,Goat,Sheep,Sheep
3, Upazila/City corporation,Holding number,Number of animal,Holding number,Number of goat,Holding number,Number of sheep
4,Anowara,11862,24624,3279,7387,156,751
5,Banshkhali,22511,49625,10015,26575,673,3133
6,Boalkhali,5792,10418,2071,4237,96,341
7,Chandanaish,12550,28348,3487,7497,95,628
8,Chittagong City Corp.,3038,49470,4909,29779,0,2385
9,Fatikchhari,33711,85160,13766,33141,471,2405
10,Hathazari,25789,26447,5898,0,1403,0
11,Lohagara,17986,38374,5113,10979,455,1700
12,Mirsharai,22603,52205,5111,11420,250,1375
13,Patiya,15833,30586,5612,11613,387,1523
14,Rangunia,19363,48762,4944,11590,270,1153
15,Raozan,18121,40578,4046,8975,83,595
16,Sandwip,12215,33886,4622,12901,535,3764
17,Satkania,21217,47082,3994,8893,133,759
18,Sitakunda,13153,29616,4285,9536,83,599
19,Total,255744,595181,81152,194523,5090,21111
