,0,1,2,3,4,5,6,7,8,9,10
0,"Number of primary school (class I-V), teacher and student by municipality 2011",,,,,,,,,,
1,,,,,,,,,,,
2,Upazila,Primary school Govt.,Primary school Non- Govt.,Primary school Total,Number of teacher Govt.,Number of teacher Non-Govt.,Number of teacher Total,Number of student Govt.,Number of student Non- Govt.,Number of student Total,Students per teacher
3,Basail,0,0,0,0,0,0,0,0,0,0
4,Bhuapur,5,9,14,40,30,70,1581,1253,2834,40
5,Delduar,0,0,0,0,0,0,0,0,0,0
6,Dhanbari,7,2,9,39,8,47,3081,253,3334,71
7,Ghatail,6,15,21,43,173,216,1739,1526,3265,15
8,Gopalpur,10,15,25,59,58,117,2810,2437,5242,45
9,Kalihati,10,1,11,79,4,83,3536,272,3808,45
10,Madhupur,10,3,13,64,12,76,2525,471,2996,39
11,Mirzapur,5,2,7,44,8,52,2641,213,2854,55
12,Nagarpur,0,0,0,0,0,0,0,0,0,0
13,Sakhipur,3,1,4,17,4,21,694,15,844,40
14,Tangail Sadar,27,12,39,182,61,243,8511,2990,11501,47
15,Total,83,60,143,567,358,925,27118,9430,36678,40
