,0,1,2,3,4,5
0,Sanction post of Government employee by category 2011,,,,,
1,,,,,,
2,Upazila,Class-I,Class-II,Class-III,Class-IV,Number of total employees
3,Basail,51,37,288,120,496
4,Bhuapur,47,42,305,120,514
5,Delduar,38,35,312,101,486
6,Dhanbari,34,18,161,57,270
7,Ghatail,54,32,1138,157,1381
8,Gopalpur,43,46,326,170,585
9,Kalihati,56,36,52,159,303
10,Madhupur,52,30,710,138,930
11,Mirzapur,87,72,1357,275,1791
12,Nagarpur,63,19,1084,30,1196
13,Sakhipur,52,31,359,160,602
14,Tangail Sadar,357,114,455,316,1242
15,District Office,154,189,2848,1025,4216
16,Total,1088,701,9395,2828,14012
