,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Sonali and Janata bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2,Upazila,Sonali bank Number of branch Number of branch,Sonali bank Account S.D,Sonali bank Account C.D,Sonali bank Account F.D,Sonali bank Account S.T.D,Janata bank Number of branch Number of branch,Janata bank Account S.D,Janata bank Account C.D,Janata bank Account F.D,Janata bank Account S.T.D
3,Basail,1,937,77,186,16,0,0,0,0,
4,Bhuapur,5,14645,1266,709,56,1,3505,350,60,15
5,Delduar,2,14110,355,551,236,0,0,0,0,0
6,Dhanbari,2,7797,872,192,30,1,2470,346,46,22
7,Ghatail,2,15068,485,450,33,5,41948,1314,353,46
8,Gopalpur,2,12708,1193,21308,3732,0,0,0,0,0
9,Kalihati,5,3578,205,575,71,3,19524,585,206,12
10,Madhupur,1,5834,1170,273,42,1,9746,709,153,20
11,Mirzapur,3,16369,1426,2555,7344,1,7600,166,130,8
12,Nagarpur,2,13782,496,466,22,1,3702,248,60,11
13,Sakhipur,1,16026,2925,0,27,0,0,0,0,0
14,Tangail Sadar,6,0,91,1185,137,3,27300,1850,550,103
15,Total,32,120854,10561,28450,11746,16,115795,5568,1558,237
