,0,1,2,3,4,5,6,7,8
0,Area and production of pulses by type 2010-11,,,,,,,,
1,(Area in acres & production in metric tons),,,,,,,,
2,Upazila,Gram Area,Gram Production,Motor Area,Motor Production,Khesari Area,Khesari Production,Mash-Kalai Area,Mash-Kalai Production
3,Basail,0,0,0,0,26,11,9,3
4,Bhuapur,0,0,0,0,44,966.40,3315,891.85
5,Delduar,0,0,0,0,69,25,5,2
6,Dhanbari,0,0,0,0,0,0,27,7.32
7,Ghatail,0,0,0,0,21,7.25,306,92
8,Gopalpur,0,0,0,0,7,1.78,138,31.84
9,Kalihati,2.50,1.10,0,0,512.50,184.50,275,111.05
10,Madhupur,0,0,0,0,0,0,249,67.36
11,Mirzapur,6,2,12,4,297,91,425,113
12,Nagarpur,5.50,1.55,7.50,3.28,235,94,950,467
13,Sakhipur,0,0,0,0,0,0,290,69
14,Tangail Sadar,12,4,3,0.79,1000,284,9875,2765
15,Total,26,8.65,22.50,8.07,2211.50,1664.93,15864,4620.42
