,0,1,2,3,4
0,Number of branch of Grameen bank 2011,,,,
1,,,,,
2,Upazila,Number of branch,Number of employees,Number of members,Number of accounts
3,Basail,1,8,3863,3863
4,Bhuapur,6,44,19057,19057
5,Delduar,7,60,28742,30148
6,Dhanbari,5,4,22428,22428
7,Ghatail,7,50,25166,25166
8,Gopalpur,6,45,28599,28599
9,Kalihati,11,90,28985,41257
10,Madhupur,9,78,34531,36500
11,Mirzapur,6,49,23384,34993
12,Nagarpur,9,61,26916,29455
13,Sakhipur,10,78,30641,32641
14,Tangail Sadar,8,57,19282,2710
15,Total,85,624,291594,306817
