,0,1,2,3,4,5,6
0,Institutional accommodation facility by municipality 2011,,,,,,
1,,,,,,,
2,Municipality,Residential hostel Number,Residential hostel Capacity,Hall/Hostel Number,Hall/Hostel Capacity,Mess/Barrack Number,Mess/Barrack Capacity
3,Basail,0,0,0,0,0,0
4,Bhuapur,0,0,1,30,1,25
5,Delduar,0,0,0,0,0,0
6,Dhanbari,0,0,1,70,0,0
7,Ghatail,2,20,0,0,0,0
8,Gopalpur,0,0,10,259,0,0
9,Kalihati,0,0,0,0,3,47
10,Madhupur,6,71,3,245,0,0
11,Mirzapur,0,0,2,911,2,40
12,Nagarpur,0,0,0,0,0,0
13,Sakhipur,2,28,6,830,0,0
14,Tangail Sadar,20,395,10,1398,2,325
15,Total,30,514,33,3743,8,437
