,0,1,2,3,4,5,6,7,8
0,"Number of kindergarten school (pre schooling), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of kindergarten school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Chhagalnaiya,32,134,100,234,1846,1401,3247,15
4,Daganbhuiyan,60,135,175,310,3970,4057,8021,25
5,Feni Sadar,111,110,140,250,6520,7755,14275,57
6,Fulgazi,13,64,53,97,1064,842,1906,20
7,Parshuram,10,48,68,116,615,720,1335,12
8,Sonagazi,20,59,38,97,1886,1954,3840,40
9,Total,246,550,574,1104,15901,16729,32624,30
