,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,,,,,,,,,
2, Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Chhagalnaiya,26,126,10,136,2710,2191,4901,36
4,Daganbhuiyan,28,76,20,96,2349,2351,9700,48
5,Feni Sadar,50,210,90,300,1230,1320,2550,9
6,Fulgazi,3,14,0,14,179,98,277,20
7,Parshuram,2,8,0,8,250,136,386,48
8,Sonagazi,3,13,0,13,521,205,726,55
9,Total,112,447,120,567,7239,6301,18540,33
