,0,1,2,3,4
0,Number of bakery and person engaged 2011,,,,
1,,,,,
2, Upazila, Units,Person engaged,Person engaged,Person engaged
3, Upazila, Units,Family,Hired,Total
4,Alamdanga,9,0,36,36
5,Chuadanga Sadar,12,14,715,729
6,Damurhuda,8,10,37,47
7,Jibonnagar,9,9,78,87
8,Total,38,33,866,899
