,0,1,2,3,4,5,6
0,Number of holding reporting selected livestock species 2008,,,,,,
1,Madaripur,,,,,,
2,,,,,,,
3, Upazila,Cow  buffalo - Holding number,Cow  buffalo - Number of animal,Goat - Holding number,Goat - Number of goat,Sheep - Holding number,Sheep - Number of sheep
4,Kalkini,24455,53506,11478,27947,0,0
5,Madaripur Sadar,24000,52509,12163,27598,30,301
6,Rajoir,14585,33015,5461,14296,0,0
7,Shibchar,33174,49315,15208,45591,102,487
8,Total,96214,188345,44310,115432,132,788
