,0,1,2,3
0,Number of co-operative society 2011,,,
1,Madaripur,,,
2,,,,
3, Upazila, Number, Number of employee, Number of client
4,Kalkini,413,142,16520
5,Madaripur Sadar,386,58,8000
6,Rajoir,383,0,22116
7,Shibchar,205,500,19902
8,Total,1387,700,66538
