,0,1,2,3
0,Number of co-operative society 2011,,,
1,Upazila,Number,Number of employee,Number of client
2,Barlekha,133,30,2700
3,Juri,102,2,5100
4,Kamalganj,73,3,2311
5,Kulaura,225,9,5139
6,Moulvibazar Sadar,198,275,10880
7,Rajnagar,205,4,7757
8,Sreemangal,100,15,2569
9,Total,1036,338,36456
