,0,1,2,3
0,Number of selected agricultural machine 2008,,,
1,"
Upazila","
Number of power tiller","
Tractor",Number of threshing machine
2,Barlekha,115,3,5
3,Juri,207,5,315
4,Kamalganj,356,1,615
5,Kulaura,220,1,45
6,Moulvibazar Sadar,354,6,68
7,Rajnagar,140,0,0
8,Sreemangal,125,2,112
9,Total,1517,18,1160
