,0,1,2,3,4,5,6
0,Land area under irrigation for selected crops 2008,,,,,,
1,"
Upazila",Paddy,Paddy,Wheat,Wheat,Potato,Potato
2,"
Upazila",Total area,Irrigated area,Total area,Irrigated area,Total area,Irrigated area
3,Barlekha,30492,6819,14,14,553,553
4,Juri,15755,5792,5,5,271,271
5,Kamalganj,35636,9124,43,43,723,723
6,Kulaura,39117,8443,57,57,1149,1149
7,Moulvibazar Sadar,44043,11299,30,30,571,571
8,Rajnagar,40477,18154,18,18,630,630
9,Sreemangal,33245,6215,263,263,841,841
10,Total,238765,65846,430,430,4739,4739
