,0,1,2,3,4,5,6
0,Population by religion 2011,,,,,,
1,,,,,,,
2,Upazila,Muslim,Hindu,Buddhist,Christian,Others,Total
3,Barlekha,216742,38650,5,1887,336,257620
4,Juri,97271,48064,5,530,3088,148958
5,Kamalganj,174486,81334,17,2271,1022,259130
6,Kulaura,283868,70005,73,5988,261,360195
7,Moulvibazar Sadar,289017,52955,50,275,171,342468
8,Rajnagar,180570,51867,4,133,92,232666
9,Sreemangal,183832,129099,71,4266,757,318025
10,Total,1425786,471974,225,15350,5727,1919062
