,0,1,2,3,4,5,6
0,"Area and production of mango, litchi and blackberry 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,"
Upazila",Mango,Mango,Litchi,Litchi,Blackberry,Blackberry
3,"
Upazila",Area,Production,Area,Production,Area,Production
4,Barlekha,734,520,62,70,52,5
5,Juri,231,1050,84,130,44,180
6,Kamalganj,728,7660,61,63,24,120
7,Kulaura,221,1330,31,139,15,32
8,Moulvibazar Sadar,110,1000,10,5,12,38
9,Rajnagar,145,1580,10,12,22,50
10,Sreemangal,247,500,250,200,340,400
11,Total,2416,13640,508,619,509,825
