,0,1,2,3,4,5,6,7,8
0,Number of warehouse and their storage capacity 2011,,,,,,,,
1,(Capacity in metric ton),,,,,,,,
2,"
Upazila",Food godown,Food godown,Fertilizer godown,Fertilizer godown,Jute godown,Jute godown,Other godown,Other godown
3,"
Upazila",Number,Capacity,Number,Capacity,Number,Capacity,Number,Capacity
4,Barlekha,1,650,0,0,0,0,0,0
5,Juri,2,1000,0,0,0,0,0,0
6,Kamalganj,5,2500,0,0,0,0,0,0
7,Kulaura,3,4500,0,0,0,0,0,0
8,Moulvibazar Sadar,6,3000,0,0,0,0,1,130
9,Rajnagar,1,500,0,0,0,0,0,0
10,Sreemangal,4,2000,0,0,0,0,0,0
11,Total,22,14150,0,0,0,0,1,130
