,0,1,2,3,4,5,6
0,"Area and production of jackfruit, banana and pineapple 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,"
Upazila",Jackfruits,Jackfruits,Banana,Banana,Pineapple,Pineapple
3,"
Upazila",Area,Production,Area,Production,Area,Production
4,Barlekha,1112,6500,800,3280,62,250
5,Juri,803,4860,274,1665,210,1020
6,Kamalganj,74,2500,247,1520,1393,6660
7,Kulaura,90,663,260,512,13,75
8,Moulvibazar Sadar,120,621,80,1200,20,150
9,Rajnagar,80,1150,13,222,09,08
10,Sreemangal,741,3600,178,900,741,6300
11,Total,3020,19894,1852,9299,2448,14463
