,0,1,2,3,4
0,Area and production at tobacco in following years,,,,
1,,,,,
2,(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton)
3,Upazila,2010-11,2010-11,2009-10,2009-10
4,Upazila,Area,Production,Area,Production
5,Chakaria,120,192,120,192
6,Cox's Bazar Sadar,183,107,183,107
7,Kutubdia,0,0,0,0
8,Moheshkhali,0,0,0,0
9,Pekua,0,0,0,0
10,Ramu,0,0,0,0
11,Teknaf,0,0,0,0
12,Ukhia,0,0,0,0
13,Total,303,299,303,299
