,0,1,2,3
0,Number of selected agricultural machine 2008,,,
1,,,,
2, Upazila, Number of power tiller, Tractor,Number of threshing machine
3,Kalkini,135,30,1297
4,Madaripur Sadar,258,3,630
5,Rajoir,613,3,375
6,Shibchar,532,0,117
7,Total,1538,36,2419
