,0,1,2,3,4,5
0,Land area based on utilization 2008,,,,,
1,Upazila,Operated area,Permanent cropped area,Temporary cropped area,Permanent fallow area,Others
2,Biral,79642,711,70188,80,16925
3,Birampur,48684,1031,42002,86,70
4,Birganj,94055,1001,82174,55,0
5,Bochaganj,51039,510,44599,29,5053
6,Chirirbandar,78727,718,67528,94,12899
7,Dinajpur Sadar,84824,856,70566,57,0
8,Fulbari,54348,627,46962,128,158
9,Ghoraghat,35317,201,30413,26,3219
10,Hakimpur,23806,457,20771,15,1415
11,Kaharole,46181,373,39998,49,2875
12,Khansama,42032,1892,35538,234,8270
13,Nawabganj,70566,1441,60786,103,700
14,Parbatipur,96222,743,82846,101,22307
15,Total,805444,10561,694371,1058,73891
