,0,1,2,3,4,5,6
0,"Area and production of wheat, jute and sugarcane 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Wheat,Wheat,Jute,Jute,Sugarcane,Sugarcane
3, Upazila,Area,Production,Area,Production,Area,Production
4,Biral,10464,9836,376,263,640,11162
5,Birampur,924,822,953,4031,50,700
6,Birganj,11980,13440,1432,4807,910,1070
7,Bochaganj,8581,9696,717,516,3440,52976
8,Chirirbandar,2384,1960,1730,1661,140,1967
9,Dinajpur Sadar,3050,2592,820,703,110,1650
10,Fulbari,1130,1130,544,408,34,408
11,Ghoraghat,470,415,175,715,0,0
12,Hakimpur,490,447,121,81,0,0
13,Kaharole,7560,6426,838,620,2257,50582
14,Khansama,5900,5900,3900,2925,20,221
15,Nawabganj,765,681,400,1608,123,1724
16,Parbatipur,1700,1020,1289,2109,210,2835
17,Total,55398,54365,13295,20447,7934,125295
