,0,1,2,3,4,5,6
0,"Area and production of papaya, guava, lime and lemon 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,"
Upazila",Papaya,Papaya,Guava,Guava,Lime and lemon,Lime and lemon
3,"
Upazila",Area,Production,Area,Production,Area,Production
4,Biral,14,140,18,41,22,28
5,Birampur,2,2,70,112,15,6
6,Birganj,15,1383,18,135,22,205
7,Bochaganj,32,139,78,156,118,177
8,Chirirbandar,98,183,11,88,2,15
9,Dinajpur Sadar,12,67,6,47,2,17
10,Fulbari,7,127,0,0,3,7
11,Ghoraghat,5,5,15,24,9,8
12,Hakimpur,2,3,17,14,4,4
13,Kaharole,8,400,7,165,11,28
14,Khansama,6,552,12,100,33,110
15,Nawabganj,275,271,43,68,12,5
16,Parbatipur,9,111,15,159,22,72
17,Total,485,3382,310,1109,275,682
