,0,1,2,3,4
0,Number of tailoring shop and person engaged 2011,,,,
1,"
Upazila","
Unit",Person engaged,Person engaged,Person engaged
2,"
Upazila","
Unit",Family,Hired,Total
3,Biral,265,458,1230,1688
4,Birampur,125,150,170,320
5,Birganj,83,89,256,345
6,Bochaganj,191,213,132,345
7,Chirirbandar,260,260,140,400
8,Dinajpur Sadar,80,120,480,600
9,Fulbari,750,780,200,980
10,Ghoraghat,160,190,140,330
11,Hakimpur,45,45,95,140
12,Kaharole,352,450,600,1050
13,Khansama,664,664,425,1089
14,Nawabganj,190,190,380,570
15,Parbatipur,3154,4120,1130,5250
16,Total,6319,7729,5378,13107
